player_name,ave_score,sr,balls_faced,hundreds/innings,fifties/innings,fours_rate,six_rate,vulnerability
Moises Henriques,26.82,125.88,2557,0.0,0.09554140127388536,0.10089949159170904,0.03480641376613219,0.046929996089166995
Deepak Hooda,21.23,140.04,849,0.014084507042253521,0.07042253521126761,0.08598351001177856,0.06595995288574794,0.06595995288574794
Siddarth Kaul,7.33,86.84,76,0.0,0.0,0.05263157894736842,0.0,0.11842105263157894
Bhuvneshwar Kumar,8.85,98.76,242,0.0,0.0,0.08264462809917356,0.01652892561983471,0.1115702479338843
Abhimanyu Mithun,5.41,119.48,77,0.0,0.0,0.11688311688311688,0.03896103896103896,0.22077922077922077
Eoin Morgan,25.78,127.84,4316,0.0,0.11382113821138211,0.09962928637627433,0.053985171455050975,0.04958294717330862
Mustafizur Rahman,3.44,46.26,67,0.0,0.0,0.014925373134328358,0.029850746268656716,0.13432835820895522
Naman Ojha,20.81,117.6,2301,0.0,0.08666666666666667,0.10299869621903521,0.055193394176445025,0.05649717514124294
Vijay Shankar,27.26,126.23,648,0.0,0.08888888888888889,0.08487654320987655,0.044753086419753084,0.046296296296296294
Karn Sharma,19.62,123.02,925,0.0,0.024390243902439025,0.08540540540540541,0.05189189189189189,0.0627027027027027
Barinder Sran,14.0,119.14,47,0.0,0.0,0.1276595744680851,0.02127659574468085,0.0851063829787234
Tirumalasetti Suman,24.53,125.69,1230,0.013888888888888888,0.06944444444444445,0.11788617886178862,0.052845528455284556,0.05121951219512195
Aditya Tare,26.8,131.95,1280,0.0,0.10526315789473684,0.14140625,0.040625,0.04921875
Kane Williamson,30.05,123.54,3309,0.0064516129032258064,0.17419354838709677,0.11786038077969176,0.028709579933514657,0.041100030220610456
Yuvraj Singh,25.88,129.01,3632,0.0,0.125,0.1013215859030837,0.06965859030837004,0.049834801762114536
Ashish Nehra,5.3,67.64,102,0.0,0.0,0.0392156862745098,0.029411764705882353,0.12745098039215685
Matt Henry,13.22,163.01,219,0.0,0.0,0.1004566210045662,0.1141552511415525,0.1232876712328767
Michael Hussey,37.45,124.9,3658,0.006711409395973154,0.2348993288590604,0.11563696008747949,0.0330781848004374,0.03335155822854018
Mithun Manhas,21.66,104.55,1119,0.0,0.013888888888888888,0.09115281501340483,0.01876675603217158,0.04825737265415549
Ronit More,5.0,62.5,16,0.0,0.0,0.0625,0.0,0.125
Rahul Sharma,5.03,98.49,133,0.0,0.0,0.07518796992481203,0.03759398496240601,0.19548872180451127
Srikar Bharat,13.66,90.88,406,0.0,0.034482758620689655,0.08374384236453201,0.022167487684729065,0.0665024630541872
Chidhambaram Gautam,17.03,108.95,469,0.0,0.024390243902439025,0.1044776119402985,0.02771855010660981,0.06396588486140725
Angelo Mathews,25.63,120.48,2021,0.0,0.06923076923076923,0.08461157842652152,0.03809995051954478,0.047006432459178626
Domnic Muthuswami,3.66,52.38,21,0.0,0.0,0.0,0.0,0.14285714285714285
Gurinder Sandhu,6.16,92.5,40,0.0,0.0,0.075,0.025,0.15
Manoj Tiwary,29.95,116.91,2613,0.0,0.10638297872340426,0.09758897818599312,0.029468044393417527,0.03903559127439724
Parvinder Awana,4.4,51.16,43,0.0,0.0,0.046511627906976744,0.023255813953488372,0.11627906976744186
Beuran Hendricks,7.0,67.74,31,0.0,0.0,0.0,0.03225806451612903,0.0967741935483871
Karanveer Singh,18.0,66.66,54,0.0,0.0,0.05555555555555555,0.0,0.037037037037037035
Virender Sehwag,26.89,147.83,2747,0.012738853503184714,0.15286624203821655,0.1772843101565344,0.05351292318893338,0.0549690571532581
Shivam Sharma,5.66,94.44,18,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
Azhar Mahmood,25.56,135.32,3023,0.00966183574879227,0.08695652173913043,0.12669533575917963,0.04565001653986107,0.05292755540853457
Johan Botha,19.41,113.15,1733,0.0,0.013513513513513514,0.0,0.0,0.058280438545874204
Pat Cummins,13.31,122.59,239,0.0,0.0,0.06694560669456066,0.058577405857740586,0.09205020920502092
Aditya Garhwal,19.36,134.79,273,0.0,0.047619047619047616,0.17216117216117216,0.03663003663003663,0.0695970695970696
Sumit Narwal,21.3,162.94,170,0.0,0.0,0.11764705882352941,0.08823529411764706,0.07647058823529412
Veer Pratap Singh,0.5,33.33,3,0.0,0.0,0.0,0.0,0.6666666666666666
Vaibhav Rawal,32.33,159.01,61,0.0,0.0,0.11475409836065574,0.06557377049180328,0.04918032786885246
Ryan ten Doeschate,29.29,134.87,4757,0.0070921985815602835,0.09574468085106383,0.08345595963842758,0.0567584612150515,0.04603741854109733
James Neesham,25.71,137.83,970,0.0,0.0547945205479452,0.09896907216494845,0.060824742268041236,0.05360824742268041
Aiden Blizzard,24.61,132.57,1541,0.0,0.10638297872340426,0.14665801427644387,0.04153147306943543,0.05386112913692408
Alex Hales,29.06,142.29,3636,0.010526315789473684,0.16842105263157894,0.16006600660066006,0.04977997799779978,0.048954895489548955
Ben Hilfenhaus,9.31,97.61,210,0.0,0.0,0.047619047619047616,0.0380952380952381,0.10476190476190476
Pragyan Ojha,4.16,69.44,108,0.0,0.0,0.0,0.027777777777777776,0.16666666666666666
Josh Hazlewood,5.5,47.82,23,0.0,0.0,0.0,0.0,0.08695652173913043
Abhishek Nayar,21.51,123.77,1043,0.0,0.0375,0.10258868648130393,0.04697986577181208,0.05752636625119847
Dinesh Salunkhe,16.5,137.5,24,0.0,0.0,0.20833333333333334,0.0,0.08333333333333333
Rahul Tewatia,25.25,147.08,206,0.0,0.0,0.1407766990291262,0.05825242718446602,0.05825242718446602
Rusty Theron,9.5,107.54,212,0.0,0.0,0.06132075471698113,0.03773584905660377,0.11320754716981132
Sagar Trivedi,2.0,80.0,5,0.0,0.0,0.0,0.0,0.4
Dishant Yagnik,18.91,116.96,566,0.0,0.06521739130434782,0.12367491166077739,0.03180212014134275,0.061837455830388695
Sean Abbott,9.63,105.29,302,0.0,0.0,0.06622516556291391,0.03642384105960265,0.10927152317880795
S Badrinath,28.75,112.74,2040,0.0,0.11818181818181818,0.10637254901960784,0.020588235294117647,0.0392156862745098
Shishir  Bhavane,23.0,135.29,17,0.0,0.0,0.23529411764705882,0.0,0.058823529411764705
Manvinder  Bisla,21.7,110.7,1196,0.0,0.09375,0.11956521739130435,0.029264214046822744,0.05100334448160535
Nic Maddinson,23.69,131.17,1373,0.0,0.11904761904761904,0.12527312454479242,0.05462490895848507,0.055353241077931534
Rilee Rossouw,26.47,131.21,2441,0.0,0.12121212121212122,0.13273248668578452,0.042605489553461696,0.04956984842277755
Darren Sammy,20.89,141.31,2469,0.0,0.02531645569620253,0.09275010125556905,0.08667476711219117,0.06763872012960713
Sandeep Warrier,4.33,43.33,30,0.0,0.0,0.03333333333333333,0.0,0.1
Jalaj Saxena,16.71,88.1,664,0.0,0.023809523809523808,0.08734939759036145,0.007530120481927711,0.05271084337349398
Yogesh Takawale,29.21,109.44,614,0.0,0.15384615384615385,0.10423452768729642,0.029315960912052116,0.03745928338762215
Vijay Zol,27.86,125.14,334,0.06666666666666667,0.13333333333333333,0.1467065868263473,0.03293413173652695,0.04491017964071856
Ravi Bopara,27.23,120.3,5162,0.0035087719298245615,0.10877192982456141,0.09356838434715227,0.034289035257652076,0.04416892677256877
Padmanabhan Prasanth,17.55,132.21,239,0.0,0.0,0.09205020920502092,0.07112970711297072,0.07531380753138076
Laxmi Shukla,20.7,120.63,824,0.0,0.046875,0.08737864077669903,0.04854368932038835,0.05825242718446602
Hanuma Vihari,21.38,111.12,1097,0.0,0.0625,0.09480401093892434,0.023701002734731084,0.05195989061075661
David Hussey,30.03,133.2,4577,0.00398406374501992,0.12350597609561753,0.09263709853615906,0.05221760978807079,0.044352195761415775
Milind Kumar,27.8,109.87,658,0.0,0.05714285714285714,0.11094224924012158,0.013677811550151976,0.03951367781155015
Wayne Parnell,19.28,121.45,1016,0.0,0.027777777777777776,0.10531496062992125,0.03641732283464567,0.06299212598425197
HS Sharath,2.0,44.44,18,0.0,0.0,0.0,0.0,0.2222222222222222
Rahul Shukla,8.57,107.14,56,0.0,0.0,0.07142857142857142,0.03571428571428571,0.125
Ross Taylor,31.54,133.12,4241,0.004201680672268907,0.12184873949579832,0.09219523697241216,0.06531478424899788,0.04220702664465928
Lakshmipathy Balaji,4.9,87.09,62,0.0,0.0,0.06451612903225806,0.03225806451612903,0.1774193548387097
Murali Kartik,12.8,110.34,290,0.0,0.0,0.09655172413793103,0.017241379310344827,0.08620689655172414
Cheteshwar Pujara,25.48,105.18,1042,0.0,0.12,0.11612284069097889,0.01727447216890595,0.04126679462571977
Debabrata Das,27.69,130.9,550,0.0,0.046511627906976744,0.10363636363636364,0.06,0.04727272727272727
Jacques Kallis,30.88,112.45,3927,0.0,0.1871345029239766,0.11128087598675834,0.02546473134708429,0.036414565826330535
Sayan Mondal,19.92,111.15,233,0.0,0.125,0.09871244635193133,0.02145922746781116,0.055793991416309016
Ben Dunk,23.6,128.87,1392,0.0,0.11392405063291139,0.1235632183908046,0.03807471264367816,0.05459770114942529
Sushant Marathe,33.57,134.28,175,0.0,0.125,0.15428571428571428,0.03428571428571429,0.04
Krishmar Santokie,8.9,94.17,189,0.0,0.0,0.05291005291005291,0.0582010582010582,0.10582010582010581
Apoorv Wankhade,25.88,129.68,539,0.0,0.0,0.07792207792207792,0.04638218923933209,0.05009276437847866
Kevon Cooper,12.76,138.92,542,0.0,0.0,0.0959409594095941,0.07749077490774908,0.1088560885608856
Brad Hodge,36.84,131.28,5641,0.007662835249042145,0.1839080459770115,0.12568693494061337,0.04396383619925545,0.0356319801453643
Tanmay Mishra,19.26,98.91,370,0.0,0.05263157894736842,0.06756756756756757,0.02702702702702703,0.051351351351351354
Muttiah Muralitharan,3.37,73.63,110,0.0,0.0,0.02727272727272727,0.01818181818181818,0.21818181818181817
Ravi Rampaul,9.61,103.59,167,0.0,0.0,0.059880239520958084,0.03592814371257485,0.10778443113772455
Sachin Rana,22.55,111.41,587,0.0,0.05263157894736842,0.0919931856899489,0.030664395229982964,0.049403747870528106
Srikkanth Anirudha,26.12,124.52,1007,0.0,0.11666666666666667,0.11817279046673287,0.04667328699106256,0.047666335650446874
Manprit Juneja,29.65,127.38,745,0.025,0.1,0.12483221476510067,0.022818791946308724,0.042953020134228186
Prasanth Parameswaran,7.5,75.0,20,0.0,0.0,0.1,0.0,0.1
Amit Paunikar,20.04,111.96,376,0.0,0.045454545454545456,0.14361702127659576,0.02127659574468085,0.05585106382978723
Brendan Taylor,27.04,119.76,2484,0.0078125,0.171875,0.10950080515297907,0.030595813204508857,0.04428341384863124
Venugopal Rao,23.55,121.71,1142,0.0,0.09859154929577464,0.09369527145359019,0.043782837127845885,0.05166374781085814
Akila Dananjaya,7.3,82.02,89,0.0,0.0,0.0449438202247191,0.011235955056179775,0.11235955056179775
Imtiaz Ahmed,15.0,166.66,90,0.0,0.0,0.12222222222222222,0.12222222222222222,0.1111111111111111
Nuwan Kulasekara,10.67,120.06,329,0.0,0.0,0.0729483282674772,0.0486322188449848,0.11246200607902736
Ben Laughlin,5.09,89.91,119,0.0,0.0,0.04201680672268908,0.03361344537815126,0.17647058823529413
Dirk Nannes,8.25,83.54,79,0.0,0.0,0.0379746835443038,0.012658227848101266,0.10126582278481013
Mahela Jayawardene,29.29,132.02,4150,0.014018691588785047,0.16822429906542055,0.1527710843373494,0.0327710843373494,0.04506024096385542
Ajit Agarkar,14.3,125.43,228,0.0,0.0,0.10087719298245613,0.03508771929824561,0.08771929824561403
Gulam Bodi,26.95,110.6,1706,0.0,0.15789473684210525,0.11019929660023446,0.03575615474794842,0.041031652989449004
Bharat Chipli,21.57,117.35,386,0.0,0.07142857142857142,0.13471502590673576,0.031088082901554404,0.054404145077720206
Jeevan Mendis,21.88,120.26,1638,0.0,0.02608695652173913,0.08485958485958486,0.042735042735042736,0.054945054945054944
Yogesh Nagar,20.03,109.78,511,0.0,0.0,0.07827788649706457,0.03131115459882583,0.0547945205479452
Sujit Nayak,45.0,180.0,25,0.0,0.0,0.12,0.12,0.04
Ben Rohrer,26.2,133.09,1260,0.0,0.03333333333333333,0.09523809523809523,0.04206349206349207,0.050793650793650794
Aristh Singhvi,0.0,87.5,8,0.0,0.0,0.125,0.0,0.0
Roelof van der Merwe,21.74,132.06,1597,0.0,0.05714285714285714,0.11772072636192861,0.05134627426424546,0.06073888541014402
Jesse Ryder,25.62,145.25,2382,0.006993006993006993,0.17482517482517482,0.15869017632241814,0.06297229219143577,0.05667506297229219
Adam Gilchrist,27.03,140.28,1869,0.029411764705882353,0.12745098039215685,0.15837346174424827,0.06420545746388442,0.051899411449973246
Bhargav Bhatt,10.71,122.95,61,0.0,0.0,0.09836065573770492,0.04918032786885246,0.11475409836065574
Siddharth Chitnis,28.33,153.15,333,0.0,0.03571428571428571,0.11411411411411411,0.08108108108108109,0.05405405405405406
Aniket Choudhary,8.42,89.39,66,0.0,0.0,0.07575757575757576,0.015151515151515152,0.10606060606060606
Manpreet Gony,14.12,153.79,303,0.0,0.0,0.10231023102310231,0.09570957095709572,0.10891089108910891
Harmeet Singh,4.4,110.0,20,0.0,0.0,0.15,0.0,0.25
Dimitri Mascarenhas,19.09,127.32,1065,0.0,0.03,0.08450704225352113,0.048826291079812206,0.06666666666666667
Michael Neser,17.05,114.62,253,0.0,0.0,0.07509881422924901,0.03162055335968379,0.06719367588932806
Luke Pomersbach,26.12,129.8,946,0.018518518518518517,0.09259259259259259,0.12896405919661733,0.048625792811839326,0.049682875264270614
Nitin Saini,17.95,101.61,742,0.0,0.06521739130434782,0.09299191374663072,0.008086253369272238,0.05660377358490566
Sunny Singh,23.03,119.32,502,0.0,0.125,0.13147410358565736,0.02390438247011952,0.05179282868525897
Paul Valthaty,23.57,126.5,615,0.029411764705882353,0.08823529411764706,0.17235772357723578,0.03902439024390244,0.05365853658536585
Ryan Harris,10.86,103.46,231,0.0,0.0,0.05194805194805195,0.025974025974025976,0.09523809523809523
Brad Haddin,22.39,126.22,1384,0.0,0.10989010989010989,0.10404624277456648,0.04841040462427745,0.05635838150289017
Brett Lee,13.86,131.23,317,0.0,0.0,0.0946372239747634,0.0694006309148265,0.0946372239747634
Ryan McLaren,22.68,118.03,1403,0.0,0.023809523809523808,0.09907341411261582,0.023521026372059873,0.05203136136849608
Sachithra Senanayake,9.85,93.55,295,0.0,0.0,0.05423728813559322,0.023728813559322035,0.09491525423728814
James Pattinson,6.28,83.01,53,0.0,0.0,0.03773584905660377,0.018867924528301886,0.1320754716981132
Ricky Ponting,22.72,110.98,819,0.0,0.11627906976744186,0.09157509157509157,0.030525030525030524,0.04884004884004884
Amitoze Singh,18.0,124.85,173,0.0,0.0,0.09826589595375723,0.046242774566473986,0.06936416184971098
James Franklin,27.49,124.73,3505,0.0,0.07142857142857142,0.07817403708987161,0.05135520684736091,0.04536376604850214
Phillip Hughes,42.69,117.21,947,0.0,0.29411764705882354,0.11826821541710665,0.01689545934530095,0.027455121436114043
Javed Khan,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0
Jacob Oram,16.58,126.1,881,0.0,0.047058823529411764,0.09080590238365494,0.06242905788876277,0.07604994324631101
Munaf Patel,6.57,88.46,52,0.0,0.0,0.09615384615384616,0.0,0.1346153846153846
Sachin Tendulkar,32.9,121.08,2310,0.010416666666666666,0.16666666666666666,0.15541125541125542,0.01645021645021645,0.0367965367965368
Udit Birla,24.09,107.94,491,0.0,0.041666666666666664,0.09164969450101833,0.032586558044806514,0.04480651731160896
Raiphi Gomez,22.64,130.06,592,0.0,0.038461538461538464,0.10641891891891891,0.05405405405405406,0.057432432432432436
Harpreet Singh,30.43,114.39,1091,0.0,0.1836734693877551,0.08524289642529789,0.034830430797433545,0.03758020164986251
Dheeraj Jadhav,23.52,92.35,484,0.0,0.043478260869565216,0.0743801652892562,0.004132231404958678,0.03925619834710744
Anustup Majumdar,18.39,101.19,418,0.0,0.0,0.1291866028708134,0.004784688995215311,0.05502392344497608
Ajantha Mendis,6.79,84.54,233,0.0,0.0,0.06437768240343347,0.02575107296137339,0.12446351931330472
Ali Murtaza,19.83,86.23,138,0.0,0.0,0.07246376811594203,0.007246376811594203,0.043478260869565216
Mahesh Rawat,33.91,122.65,940,0.0,0.16666666666666666,0.11808510638297873,0.026595744680851064,0.036170212765957444
Marlon Samuels,31.96,117.93,3876,0.011049723756906077,0.16022099447513813,0.1001031991744066,0.049277605779153764,0.0368937048503612
Tamim Iqbal,29.93,119.11,3971,0.011560693641618497,0.1791907514450867,0.12490556534877864,0.033996474439687736,0.03978846638126417
Krishnakant  Upadhyay,4.75,79.16,24,0.0,0.0,0.041666666666666664,0.041666666666666664,0.16666666666666666
Shrikant Wagh,13.75,102.8,214,0.0,0.0,0.06074766355140187,0.028037383177570093,0.07476635514018691
Luke Wright,28.45,144.09,4996,0.025089605734767026,0.13620071684587814,0.1477181745396317,0.05484387510008006,0.050640512409927944
Michael Clarke,21.05,108.22,681,0.0,0.025,0.08370044052863436,0.01762114537444934,0.0513950073421439
Rahul Dravid,27.51,113.87,2271,0.0,0.12871287128712872,0.13694407749889917,0.014971378247468076,0.041391457507705856
Fidel Edwards,6.37,86.44,118,0.0,0.0,0.059322033898305086,0.025423728813559324,0.13559322033898305
Shreevats Goswami,24.79,109.07,1432,0.0,0.11764705882352941,0.11452513966480447,0.018156424581005588,0.04399441340782123
Ashok Menaria,17.8,114.54,653,0.0,0.021739130434782608,0.08116385911179173,0.05206738131699847,0.06431852986217458
Kusal Perera,24.13,132.99,1488,0.0,0.19767441860465115,0.12432795698924731,0.05577956989247312,0.05510752688172043
Owais Shah,32.79,125.03,4406,0.0,0.1382488479262673,0.09600544711756695,0.048797094870630955,0.038129822968679075
Siddharth Trivedi,5.91,92.2,77,0.0,0.0,0.06493506493506493,0.012987012987012988,0.15584415584415584
Ajit  Chandila,18.87,105.59,143,0.0,0.07692307692307693,0.04895104895104895,0.06993006993006994,0.055944055944055944
Ankeet Chavan,17.11,128.33,120,0.0,0.0,0.06666666666666667,0.058333333333333334,0.075
Sreesanth,9.12,76.84,95,0.0,0.0,0.1368421052631579,0.0,0.08421052631578947
KP Appanna,13.0,130.0,10,0.0,0.0,0.2,0.0,0.1
Arun Karthik,20.77,124.21,669,0.0,0.05660377358490566,0.11061285500747384,0.04035874439461883,0.059790732436472344
Chris Barnwell,18.25,119.53,901,0.0,0.02666666666666667,0.0732519422863485,0.05771365149833518,0.06548279689234185
Daniel Christian,23.28,137.72,2722,0.009523809523809525,0.05714285714285714,0.0881704628949302,0.06722997795738428,0.059147685525349006
Tillakaratne Dilshan,27.04,122.82,4228,0.004608294930875576,0.15668202764976957,0.14971617786187322,0.026017029328287606,0.04541154210028382
Andrew McDonald,31.69,124.41,1401,0.0,0.13580246913580246,0.09564596716630978,0.029978586723768737,0.039257673090649536
Abhinav Mukund,26.96,110.3,660,0.0,0.09090909090909091,0.10151515151515152,0.010606060606060607,0.04090909090909091
Pankaj Singh,5.54,70.93,86,0.0,0.0,0.011627906976744186,0.023255813953488372,0.12790697674418605
Sunny Sohal,18.96,116.03,474,0.0,0.06896551724137931,0.11392405063291139,0.04852320675105485,0.06118143459915612
Jamaluddin Syed Mohammad,22.38,110.71,364,0.0,0.0,0.09065934065934066,0.024725274725274724,0.04945054945054945
Daniel Vettori,16.01,119.65,870,0.0,0.011111111111111112,0.10114942528735632,0.028735632183908046,0.07471264367816093
Kumar Sangakkara,29.27,126.45,5417,0.0,0.16342412451361868,0.13513014583717925,0.025106147314011444,0.04319734170204911
Anand Rajan,11.0,183.33,6,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
Nathan McCullum,16.51,125.91,1285,0.0,0.02962962962962963,0.08482490272373541,0.049805447470817124,0.07626459143968872
Clint McKay,11.5,115.44,259,0.0,0.0,0.05791505791505792,0.05019305019305019,0.10038610038610038
Dwaraka Ravi Teja,24.06,110.77,1086,0.016129032258064516,0.06451612903225806,0.10220994475138122,0.02578268876611418,0.04604051565377532
Akshath Reddy,24.12,124.58,968,0.017857142857142856,0.07142857142857142,0.10433884297520661,0.04442148760330578,0.05165289256198347
Biplab Samantray,19.46,113.56,737,0.02,0.06,0.09497964721845319,0.028493894165535955,0.05834464043419267
Thalaivan Sargunam,10.0,58.82,17,0.0,0.0,0.0,0.0,0.058823529411764705
Sudeep Tyagi,2.5,71.42,7,0.0,0.0,0.0,0.0,0.2857142857142857
Cameron White,31.73,127.09,4145,0.009345794392523364,0.16355140186915887,0.08829915560916768,0.05307599517490953,0.040048250904704465
Doug Bollinger,6.27,95.83,72,0.0,0.0,0.06944444444444445,0.027777777777777776,0.1527777777777778
Joginder Sharma,15.17,126.11,337,0.0,0.02564102564102564,0.10089020771513353,0.05934718100890208,0.0830860534124629
Suraj Randiv,17.7,138.82,255,0.0,0.03333333333333333,0.13333333333333333,0.03529411764705882,0.0784313725490196
Yo Mahesh,9.6,105.49,91,0.0,0.0,0.08791208791208792,0.03296703296703297,0.10989010989010989
Scott Styris,25.76,134.58,2987,0.010752688172043012,0.06989247311827956,0.08838299296953465,0.06528289253431536,0.05222631402745229
